@199.85.196.64/29	170.154.241.72/29	53 : 53	544 : 544	0x11/0xFF	0x0000/0x0000	
@22.191.114.112/32	31.62.44.77/32	0 : 65535	53 : 53	0x06/0xFF	0x0200/0x1200	
@49.91.155.56/32	49.91.156.160/32	0 : 65535	161 : 161	0x06/0xFF	0x0200/0x1200	
@59.213.28.78/32	59.213.28.83/32	0 : 65535	24032 : 24032	0x06/0xFF	0x0200/0x1200	
@80.144.242.126/32	4.64.108.91/32	0 : 65535	80 : 80	0x06/0xFF	0x0200/0x1200	
@141.61.48.36/32	141.61.48.52/32	0 : 65535	162 : 162	0x06/0xFF	0x0200/0x1200	
@138.245.122.142/32	136.55.125.157/32	0 : 65535	750 : 750	0x06/0xFF	0x0200/0x1200	
@217.238.147.225/32	217.238.151.163/32	0 : 65535	161 : 161	0x06/0xFF	0x0200/0x1200	
@194.65.39.107/32	194.65.33.234/32	0 : 65535	53 : 53	0x06/0xFF	0x0200/0x1200	
@225.246.16.3/32	225.246.22.234/32	0 : 65535	25 : 25	0x06/0xFF	0x0200/0x1200	
@241.109.89.242/32	170.154.240.220/32	0 : 65535	22 : 22	0x06/0xFF	0x0200/0x1200	
@12.222.139.105/32	14.91.255.124/32	1024 : 65535	23 : 23	0x11/0xFF	0x0000/0x0000	
@80.144.242.145/32	82.113.182.14/32	1024 : 65535	25 : 25	0x11/0xFF	0x0000/0x0000	
@222.68.6.172/32	222.68.3.214/32	1024 : 65535	25 : 25	0x11/0xFF	0x0000/0x0000	
@232.254.0.182/32	225.246.22.234/32	1024 : 65535	80 : 80	0x11/0xFF	0x0000/0x0000	
@254.239.254.133/32	253.142.126.242/32	1024 : 65535	123 : 123	0x11/0xFF	0x0000/0x0000	
@245.250.226.193/32	170.154.240.220/32	1024 : 65535	2105 : 2105	0x11/0xFF	0x0000/0x0000	
@21.67.197.66/32	22.191.116.132/32	7648 : 7648	1024 : 65535	0x11/0xFF	0x0000/0x0000	
@93.223.83.238/32	0.107.242.31/32	53 : 53	1024 : 65535	0x11/0xFF	0x0000/0x0000	
@88.14.177.224/32	88.14.183.113/32	53 : 53	1024 : 65535	0x11/0xFF	0x0000/0x0000	
@85.171.219.243/32	85.171.221.233/32	7648 : 7648	1024 : 65535	0x11/0xFF	0x0000/0x0000	
@124.66.15.233/32	4.64.108.91/32	67 : 67	1024 : 65535	0x11/0xFF	0x0000/0x0000	
@145.58.26.184/32	155.236.20.126/32	24032 : 24032	1024 : 65535	0x11/0xFF	0x0000/0x0000	
@208.51.82.30/32	208.51.79.209/32	24032 : 24032	1024 : 65535	0x11/0xFF	0x0000/0x0000	
@199.85.196.185/32	170.154.241.67/32	123 : 123	1024 : 65535	0x11/0xFF	0x0000/0x0000	
@194.65.38.153/32	194.65.33.234/32	7648 : 7648	1024 : 65535	0x11/0xFF	0x0000/0x0000	
@4.64.119.218/31	7.29.178.124/32	69 : 69	1024 : 65535	0x11/0xFF	0x0000/0x0000	
@22.191.114.120/31	92.156.18.206/32	123 : 123	1024 : 65535	0x11/0xFF	0x0000/0x0000	
@35.66.63.248/31	93.223.126.62/32	750 : 750	1024 : 65535	0x11/0xFF	0x0000/0x0000	
@59.155.69.96/31	59.155.64.198/32	750 : 750	1024 : 65535	0x11/0xFF	0x0000/0x0000	
@88.14.177.158/31	4.64.108.91/32	88 : 88	1024 : 65535	0x11/0xFF	0x0000/0x0000	
@98.21.223.224/31	98.21.223.252/32	53 : 53	1024 : 65535	0x11/0xFF	0x0000/0x0000	
@148.61.252.206/31	148.61.252.216/32	88 : 88	1024 : 65535	0x11/0xFF	0x0000/0x0000	
@145.58.27.72/31	145.58.23.19/32	53 : 53	1024 : 65535	0x11/0xFF	0x0000/0x0000	
@254.239.222.130/31	253.142.126.242/32	53 : 53	1024 : 65535	0x11/0xFF	0x0000/0x0000	
@245.250.226.194/31	245.250.225.133/32	67 : 67	1024 : 65535	0x11/0xFF	0x0000/0x0000	
@49.91.155.58/31	49.91.156.160/32	0 : 65535	22 : 22	0x06/0xFF	0x0200/0x1200	
@135.249.89.110/31	135.249.91.9/32	0 : 65535	544 : 544	0x06/0xFF	0x0200/0x1200	
@54.215.223.21/32	54.215.217.141/32	0 : 65535	53 : 53	0x11/0xFF	0x0000/0x0000	
@67.24.246.57/32	75.217.157.121/32	0 : 65535	53 : 53	0x11/0xFF	0x0000/0x0000	
@93.223.126.141/32	93.223.122.129/32	0 : 65535	25 : 25	0x11/0xFF	0x0000/0x0000	
@110.213.117.113/32	4.64.108.91/32	0 : 65535	80 : 80	0x11/0xFF	0x0000/0x0000	
@148.61.252.205/32	194.65.33.234/32	0 : 65535	754 : 754	0x11/0xFF	0x0000/0x0000	
@160.86.141.130/32	163.170.66.15/32	0 : 65535	22 : 22	0x11/0xFF	0x0000/0x0000	
@249.50.69.137/32	251.75.87.6/32	0 : 65535	53 : 53	0x11/0xFF	0x0000/0x0000	
@59.213.28.67/32	56.173.55.86/31	1024 : 65535	22 : 22	0x11/0xFF	0x0000/0x0000	
@67.24.246.57/32	67.24.240.48/31	1024 : 65535	119 : 119	0x11/0xFF	0x0000/0x0000	
@80.144.242.151/32	80.144.245.178/31	1024 : 65535	53 : 53	0x11/0xFF	0x0000/0x0000	
@98.21.223.227/32	4.64.108.88/31	1024 : 65535	25 : 25	0x11/0xFF	0x0000/0x0000	
@104.157.157.139/32	104.157.153.226/31	1024 : 65535	544 : 544	0x11/0xFF	0x0000/0x0000	
@145.58.27.75/32	145.58.23.16/31	1024 : 65535	22 : 22	0x11/0xFF	0x0000/0x0000	
@141.61.48.36/32	141.61.54.6/31	1024 : 65535	21 : 21	0x11/0xFF	0x0000/0x0000	
@179.0.117.105/32	194.65.4.32/31	1024 : 65535	21 : 21	0x11/0xFF	0x0000/0x0000	
@170.154.224.73/32	168.177.69.144/31	1024 : 65535	25 : 25	0x11/0xFF	0x0000/0x0000	
@67.24.246.57/32	65.43.141.100/31	53 : 53	1024 : 65535	0x11/0xFF	0x0000/0x0000	
@122.90.126.83/32	122.90.125.108/31	123 : 123	1024 : 65535	0x11/0xFF	0x0000/0x0000	
@184.65.103.88/32	184.65.103.78/31	88 : 88	1024 : 65535	0x11/0xFF	0x0000/0x0000	
@103.54.23.68/31	104.157.153.224/32	1024 : 65535	123 : 123	0x11/0xFF	0x0000/0x0000	
@138.245.122.140/31	136.55.125.157/32	1024 : 65535	25 : 25	0x11/0xFF	0x0000/0x0000	
@170.154.224.88/31	194.65.4.34/32	1024 : 65535	5999 : 5999	0x11/0xFF	0x0000/0x0000	
@194.65.38.154/31	192.11.86.147/32	1024 : 65535	25 : 25	0x11/0xFF	0x0000/0x0000	
@254.239.222.170/31	254.239.222.176/32	1024 : 65535	88 : 88	0x11/0xFF	0x0000/0x0000	
@254.239.222.180/31	170.154.240.220/32	1024 : 65535	80 : 80	0x11/0xFF	0x0000/0x0000	
@200.46.133.170/32	202.189.92.240/31	0 : 65535	119 : 119	0x06/0xFF	0x0200/0x1200	
@75.217.154.244/30	75.217.157.121/32	88 : 88	1024 : 65535	0x11/0xFF	0x0000/0x0000	
@155.236.19.28/31	152.219.104.218/31	1024 : 65535	123 : 123	0x11/0xFF	0x0000/0x0000	
@222.68.6.174/31	220.27.59.192/32	0 : 65535	22 : 22	0x11/0xFF	0x0000/0x0000	
@10.63.58.201/32	10.63.60.170/32	1024 : 65535	1024 : 65535	0x06/0xFF	0x0200/0x1200	
@49.91.155.56/32	51.115.167.244/32	1024 : 65535	1024 : 65535	0x06/0xFF	0x0200/0x1200	
@49.91.155.56/32	93.223.122.201/32	1024 : 65535	1024 : 65535	0x06/0xFF	0x0200/0x1200	
@55.219.193.146/32	93.223.122.171/32	1024 : 65535	1024 : 65535	0x06/0xFF	0x0200/0x1200	
@59.213.29.57/32	59.213.30.127/32	1024 : 65535	1024 : 65535	0x06/0xFF	0x0200/0x1200	
@113.205.15.28/32	115.88.201.95/32	1024 : 65535	1024 : 65535	0x06/0xFF	0x0200/0x1200	
@122.90.126.83/32	122.90.125.111/32	1024 : 65535	1024 : 65535	0x06/0xFF	0x0200/0x1200	
@148.61.252.205/32	151.229.230.48/32	1024 : 65535	1024 : 65535	0x06/0xFF	0x0200/0x1200	
@170.154.225.79/32	168.177.69.241/32	1024 : 65535	1024 : 65535	0x06/0xFF	0x0200/0x1200	
@170.154.225.105/32	194.65.4.34/32	1024 : 65535	1024 : 65535	0x06/0xFF	0x0200/0x1200	
@160.86.139.15/32	162.195.231.143/32	1024 : 65535	1024 : 65535	0x06/0xFF	0x0200/0x1200	
@194.65.4.37/32	170.154.241.67/32	1024 : 65535	1024 : 65535	0x06/0xFF	0x0200/0x1200	
@200.46.133.170/32	170.154.240.24/32	1024 : 65535	1024 : 65535	0x06/0xFF	0x0200/0x1200	
@229.91.145.156/32	229.91.150.68/32	1024 : 65535	1024 : 65535	0x06/0xFF	0x0200/0x1200	
@245.250.226.193/32	170.154.240.220/32	1024 : 65535	1024 : 65535	0x06/0xFF	0x0200/0x1200	
@241.109.89.242/32	242.159.227.80/32	1024 : 65535	1024 : 65535	0x06/0xFF	0x0200/0x1200	
@31.62.43.87/32	92.156.18.206/32	1024 : 65535	1024 : 65535	0x11/0xFF	0x0000/0x0000	
@155.236.52.106/32	145.58.23.19/32	1024 : 65535	1024 : 65535	0x11/0xFF	0x0000/0x0000	
@155.236.19.247/32	155.236.20.126/32	1024 : 65535	1024 : 65535	0x11/0xFF	0x0000/0x0000	
@170.154.224.121/32	194.65.4.34/32	1024 : 65535	1024 : 65535	0x11/0xFF	0x0000/0x0000	
@199.85.196.73/32	199.85.196.94/32	1024 : 65535	1024 : 65535	0x11/0xFF	0x0000/0x0000	
@204.164.13.104/32	204.164.13.118/32	1024 : 65535	1024 : 65535	0x11/0xFF	0x0000/0x0000	
@204.164.13.104/32	170.154.240.24/32	1024 : 65535	1024 : 65535	0x11/0xFF	0x0000/0x0000	
@49.91.155.58/31	93.223.122.200/32	1024 : 65535	1024 : 65535	0x06/0xFF	0x0200/0x1200	
@59.155.69.104/31	49.91.156.160/32	1024 : 65535	1024 : 65535	0x06/0xFF	0x0200/0x1200	
@85.171.219.228/31	85.171.219.249/32	1024 : 65535	1024 : 65535	0x06/0xFF	0x0200/0x1200	
@98.21.223.224/31	96.87.187.150/32	1024 : 65535	1024 : 65535	0x06/0xFF	0x0200/0x1200	
@118.193.142.114/31	118.193.136.80/32	1024 : 65535	1024 : 65535	0x06/0xFF	0x0200/0x1200	
@141.61.48.124/31	141.61.50.168/32	1024 : 65535	1024 : 65535	0x06/0xFF	0x0200/0x1200	
@179.0.117.106/31	179.0.117.126/32	1024 : 65535	1024 : 65535	0x06/0xFF	0x0200/0x1200	
@232.254.1.48/31	235.230.143.137/32	1024 : 65535	1024 : 65535	0x06/0xFF	0x0200/0x1200	
@78.89.12.94/32	0.0.0.0/1	123 : 123	53 : 53	0x11/0xFF	0x0000/0x0000	
@110.213.117.113/32	0.0.0.0/1	123 : 123	123 : 123	0x11/0xFF	0x0000/0x0000	
@122.90.127.29/32	0.0.0.0/1	67 : 67	22 : 22	0x11/0xFF	0x0000/0x0000	
@200.46.133.170/32	128.0.0.0/1	53 : 53	80 : 80	0x11/0xFF	0x0000/0x0000	
@232.254.0.118/32	128.0.0.0/1	162 : 162	22 : 22	0x11/0xFF	0x0000/0x0000	
@118.193.142.223/32	118.193.136.126/31	1024 : 65535	1024 : 65535	0x06/0xFF	0x0200/0x1200	
@179.0.117.105/32	184.55.210.104/31	1024 : 65535	1024 : 65535	0x06/0xFF	0x0200/0x1200	
@148.61.252.205/32	148.61.251.73/32	0 : 65535	0 : 65535	0x06/0xFF	0x0200/0x1200	
@145.58.26.184/32	145.58.23.19/32	0 : 65535	0 : 65535	0x01/0xFF	0x1100/0xff00	
@183.73.252.32/32	184.55.210.106/32	0 : 65535	0 : 65535	0x06/0xFF	0x0200/0x1200	
@170.154.224.121/32	168.177.69.164/32	0 : 65535	0 : 65535	0x06/0xFF	0x0200/0x1200	
@128.0.0.0/1	18.239.28.51/32	24032 : 24032	53 : 53	0x11/0xFF	0x0000/0x0000	
@128.0.0.0/1	22.191.71.173/32	123 : 123	80 : 80	0x11/0xFF	0x0000/0x0000	
@128.0.0.0/1	31.62.41.45/32	750 : 750	110 : 110	0x11/0xFF	0x0000/0x0000	
@4.64.119.224/27	4.64.112.0/20	0 : 65535	25 : 25	0x06/0xFF	0x0200/0x1200	
@182.234.187.160/27	180.44.224.0/20	0 : 65535	22 : 22	0x06/0xFF	0x0200/0x1200	
@4.64.119.216/32	88.14.183.114/31	0 : 65535	0 : 65535	0x01/0xFF	0x0d00/0xff00	
@104.2.85.100/32	4.64.108.88/31	0 : 65535	0 : 65535	0x06/0xFF	0x0200/0x1200	
@155.236.52.106/32	155.236.48.158/31	0 : 65535	0 : 65535	0x06/0xFF	0x0200/0x1200	
@135.249.89.108/32	132.68.230.16/31	0 : 65535	0 : 65535	0x06/0xFF	0x0200/0x1200	
@184.55.223.46/32	184.55.210.104/31	0 : 65535	0 : 65535	0x01/0xFF	0x0f00/0xff00	
@170.154.224.90/32	170.154.240.222/31	0 : 65535	0 : 65535	0x01/0xFF	0x0000/0xff00	
@0.0.0.0/0	105.116.49.53/32	53 : 53	179 : 179	0x11/0xFF	0x0000/0x0000	
@0.0.0.0/0	35.66.60.149/32	69 : 69	22 : 22	0x11/0xFF	0x0000/0x0000	
@0.0.0.0/0	235.230.143.136/32	24032 : 24032	22 : 22	0x11/0xFF	0x0000/0x0000	
@0.0.0.0/0	141.61.54.4/32	53 : 53	37 : 37	0x11/0xFF	0x0000/0x0000	
@22.191.114.120/31	31.62.44.77/32	1024 : 65535	1024 : 65535	0x11/0xFF	0x0000/0x0000	
@19.239.102.102/31	92.156.18.206/32	1024 : 65535	1024 : 65535	0x11/0xFF	0x0000/0x0000	
@204.164.13.106/31	170.154.240.24/32	1024 : 65535	1024 : 65535	0x11/0xFF	0x0000/0x0000	
@232.254.1.54/31	170.154.240.25/32	1024 : 65535	1024 : 65535	0x11/0xFF	0x0000/0x0000	
@19.239.102.102/31	92.156.18.206/32	0 : 65535	0 : 65535	0x06/0xFF	0x0200/0x1200	
@124.66.15.188/31	4.64.108.91/32	0 : 65535	0 : 65535	0x01/0xFF	0x1100/0xff00	
@49.91.155.56/32	0.0.0.0/0	88 : 88	5999 : 5999	0x11/0xFF	0x0000/0x0000	
@104.2.85.101/32	0.0.0.0/0	123 : 123	25 : 25	0x11/0xFF	0x0000/0x0000	
@113.205.42.99/32	0.0.0.0/0	123 : 123	25 : 25	0x11/0xFF	0x0000/0x0000	
@155.236.52.106/32	0.0.0.0/0	88 : 88	22 : 22	0x11/0xFF	0x0000/0x0000	
@145.58.26.188/32	0.0.0.0/0	24032 : 24032	871 : 871	0x11/0xFF	0x0000/0x0000	
@135.249.89.108/32	0.0.0.0/0	750 : 750	22 : 22	0x11/0xFF	0x0000/0x0000	
@241.109.89.242/32	0.0.0.0/0	123 : 123	2105 : 2105	0x11/0xFF	0x0000/0x0000	
@55.219.193.94/31	0.0.0.0/1	69 : 69	2055 : 2055	0x11/0xFF	0x0000/0x0000	
@122.90.126.80/31	0.0.0.0/1	67 : 67	80 : 80	0x11/0xFF	0x0000/0x0000	
@156.115.152.118/31	128.0.0.0/1	7648 : 7648	69 : 69	0x11/0xFF	0x0000/0x0000	
@0.0.0.0/1	184.55.213.250/31	123 : 123	179 : 179	0x11/0xFF	0x0000/0x0000	
@128.0.0.0/1	59.213.28.80/31	123 : 123	139 : 139	0x11/0xFF	0x0000/0x0000	
@128.0.0.0/1	14.91.255.172/31	161 : 161	544 : 544	0x11/0xFF	0x0000/0x0000	
@128.0.0.0/1	14.91.255.0/31	69 : 69	21 : 21	0x11/0xFF	0x0000/0x0000	
@85.210.187.192/27	93.223.112.0/21	0 : 65535	53 : 53	0x11/0xFF	0x0000/0x0000	
@122.90.126.83/32	122.90.125.111/32	0 : 65535	0 : 65535	0x2f/0xFF	0x0000/0x0000	
@170.154.224.73/32	170.154.240.220/32	0 : 65535	0 : 65535	0x2f/0xFF	0x0000/0x0000	
@160.86.141.72/32	160.86.136.220/32	0 : 65535	0 : 65535	0x2f/0xFF	0x0000/0x0000	
@222.68.6.192/26	170.154.248.0/21	0 : 65535	25 : 25	0x06/0xFF	0x0200/0x1200	
@200.46.133.170/32	194.65.4.32/31	1024 : 65535	1024 : 65535	0x11/0xFF	0x0000/0x0000	
@4.64.116.0/25	14.91.240.0/21	0 : 65535	22 : 22	0x06/0xFF	0x0200/0x1200	
@110.213.117.128/25	4.64.96.0/21	0 : 65535	80 : 80	0x06/0xFF	0x0200/0x1200	
@10.63.14.202/31	0.0.0.0/0	88 : 88	53 : 53	0x11/0xFF	0x0000/0x0000	
@110.213.117.108/31	0.0.0.0/0	24032 : 24032	5999 : 5999	0x11/0xFF	0x0000/0x0000	
@148.61.252.206/31	0.0.0.0/0	123 : 123	53 : 53	0x11/0xFF	0x0000/0x0000	
@182.234.187.144/31	0.0.0.0/0	69 : 69	80 : 80	0x11/0xFF	0x0000/0x0000	
@170.154.225.76/31	0.0.0.0/0	53 : 53	443 : 443	0x11/0xFF	0x0000/0x0000	
@160.86.141.204/31	0.0.0.0/0	69 : 69	80 : 80	0x11/0xFF	0x0000/0x0000	
@211.191.2.162/31	0.0.0.0/0	123 : 123	22 : 22	0x11/0xFF	0x0000/0x0000	
@232.254.0.116/31	0.0.0.0/0	53 : 53	1999 : 1999	0x11/0xFF	0x0000/0x0000	
@12.222.139.26/31	4.64.108.88/31	0 : 65535	0 : 65535	0x06/0xFF	0x0200/0x1200	
@22.191.114.120/31	21.237.95.242/31	0 : 65535	0 : 65535	0x01/0xFF	0x1100/0xff00	
@135.249.88.196/31	132.68.229.60/31	0 : 65535	0 : 65535	0x06/0xFF	0x0200/0x1200	
@170.154.224.74/31	168.177.69.242/31	0 : 65535	0 : 65535	0x01/0xFF	0x0f00/0xff00	
@31.62.43.60/30	31.62.41.45/32	0 : 65535	0 : 65535	0x06/0xFF	0x0200/0x1200	
@61.205.145.252/30	61.205.148.247/32	0 : 65535	0 : 65535	0x01/0xFF	0x0d00/0xff00	
@98.21.221.84/30	98.21.218.188/32	0 : 65535	0 : 65535	0x06/0xFF	0x0200/0x1200	
@189.18.76.88/30	191.145.209.81/32	0 : 65535	0 : 65535	0x06/0xFF	0x0200/0x1200	
@225.246.16.20/30	226.138.177.144/32	0 : 65535	0 : 65535	0x01/0xFF	0x0800/0xff00	
@31.62.43.87/32	92.156.18.200/30	0 : 65535	0 : 65535	0x01/0xFF	0x0d00/0xff00	
@170.154.225.97/32	160.86.136.216/30	0 : 65535	0 : 65535	0x01/0xFF	0x0d00/0xff00	
@43.69.112.64/26	43.69.112.0/20	0 : 65535	2105 : 2105	0x06/0xFF	0x0200/0x1200	
@0.0.0.0/0	113.205.33.42/31	53 : 53	80 : 80	0x11/0xFF	0x0000/0x0000	
@0.0.0.0/0	113.205.33.42/31	88 : 88	22 : 22	0x11/0xFF	0x0000/0x0000	
@0.0.0.0/0	46.190.51.80/31	67 : 67	750 : 750	0x11/0xFF	0x0000/0x0000	
@0.0.0.0/0	46.190.51.80/31	161 : 161	119 : 119	0x11/0xFF	0x0000/0x0000	
@0.0.0.0/0	253.142.126.240/31	69 : 69	25 : 25	0x11/0xFF	0x0000/0x0000	
@0.0.0.0/0	203.250.127.80/31	53 : 53	123 : 123	0x11/0xFF	0x0000/0x0000	
@0.0.0.0/0	206.63.183.158/31	24032 : 24032	22 : 22	0x11/0xFF	0x0000/0x0000	
@0.0.0.0/0	199.85.231.198/31	7648 : 7648	67 : 67	0x11/0xFF	0x0000/0x0000	
@0.0.0.0/0	136.55.125.158/31	88 : 88	754 : 754	0x11/0xFF	0x0000/0x0000	
@113.205.15.64/26	113.205.8.0/21	0 : 65535	21 : 21	0x11/0xFF	0x0000/0x0000	
@124.66.15.234/31	124.66.15.240/32	0 : 65535	0 : 65535	0x2f/0xFF	0x0000/0x0000	
@155.236.19.228/31	194.65.33.234/32	0 : 65535	0 : 65535	0x2f/0xFF	0x0000/0x0000	
@4.64.119.218/31	7.29.178.126/31	0 : 65535	0 : 65535	0x2f/0xFF	0x0000/0x0000	
@88.14.177.158/31	88.14.183.114/31	0 : 65535	0 : 65535	0x2f/0xFF	0x0000/0x0000	
@160.86.141.10/31	194.65.4.32/31	0 : 65535	0 : 65535	0x2f/0xFF	0x0000/0x0000	
@31.62.40.184/30	22.191.116.133/32	0 : 65535	0 : 65535	0x2f/0xFF	0x0000/0x0000	
@31.62.43.80/30	29.181.37.203/32	0 : 65535	0 : 65535	0x2f/0xFF	0x0000/0x0000	
@49.91.155.60/30	49.91.156.160/32	0 : 65535	0 : 65535	0x2f/0xFF	0x0000/0x0000	
@124.66.15.236/30	4.64.108.91/32	0 : 65535	0 : 65535	0x2f/0xFF	0x0000/0x0000	
@204.164.13.108/30	170.154.241.66/32	0 : 65535	0 : 65535	0x2f/0xFF	0x0000/0x0000	
@245.250.226.196/30	247.240.111.159/32	0 : 65535	0 : 65535	0x2f/0xFF	0x0000/0x0000	
@26.152.219.154/32	92.156.18.192/29	0 : 65535	0 : 65535	0x06/0xFF	0x0200/0x1200	
@46.190.52.211/32	46.190.51.88/29	0 : 65535	0 : 65535	0x06/0xFF	0x0200/0x1200	
@67.24.246.57/32	67.24.240.56/29	0 : 65535	0 : 65535	0x01/0xFF	0x0d00/0xff00	
@69.123.166.140/32	69.123.163.240/29	0 : 65535	0 : 65535	0x06/0xFF	0x0200/0x1200	
@78.89.12.94/32	0.107.242.16/29	0 : 65535	0 : 65535	0x06/0xFF	0x0200/0x1200	
@222.68.6.172/32	222.68.3.216/29	0 : 65535	0 : 65535	0x06/0xFF	0x0400/0x0400	
@200.46.133.170/32	170.154.240.16/29	0 : 65535	0 : 65535	0x01/0xFF	0x0d00/0xff00	
@238.57.15.87/32	225.246.22.224/29	0 : 65535	0 : 65535	0x06/0xFF	0x0200/0x1200	
@229.91.145.165/32	170.154.240.16/29	0 : 65535	0 : 65535	0x06/0xFF	0x0200/0x1200	
@43.236.211.96/29	35.66.61.217/32	0 : 65535	0 : 65535	0x06/0xFF	0x0200/0x1200	
@85.171.219.248/29	4.64.108.91/32	0 : 65535	0 : 65535	0x06/0xFF	0x0200/0x1200	
@138.245.122.104/29	194.65.33.234/32	0 : 65535	0 : 65535	0x06/0xFF	0x0200/0x1200	
@135.249.89.96/29	135.249.93.248/32	0 : 65535	0 : 65535	0x06/0xFF	0x0200/0x1200	
@166.26.222.144/29	194.65.4.34/32	0 : 65535	0 : 65535	0x06/0xFF	0x0200/0x1200	
@215.220.243.216/29	222.68.3.214/32	0 : 65535	0 : 65535	0x06/0xFF	0x0200/0x1200	
@46.210.215.132/31	92.156.18.200/30	0 : 65535	0 : 65535	0x01/0xFF	0x0d00/0xff00	
@179.0.117.106/31	184.55.210.108/30	0 : 65535	0 : 65535	0x06/0xFF	0x0200/0x1200	
@204.164.13.106/31	206.63.176.100/30	0 : 65535	0 : 65535	0x06/0xFF	0x0200/0x1200	
@0.0.0.0/0	122.90.125.104/30	88 : 88	5999 : 5999	0x11/0xFF	0x0000/0x0000	
@93.223.126.40/32	93.223.126.52/30	0 : 65535	0 : 65535	0x2f/0xFF	0x0000/0x0000	
@238.57.15.63/32	170.154.240.28/30	0 : 65535	0 : 65535	0x2f/0xFF	0x0000/0x0000	
@103.54.23.60/30	0.0.0.0/0	7648 : 7648	53 : 53	0x11/0xFF	0x0000/0x0000	
@4.64.119.216/32	14.91.255.96/28	0 : 65535	0 : 65535	0x06/0xFF	0x0200/0x1200	
@10.63.14.207/32	88.14.183.96/28	0 : 65535	0 : 65535	0x06/0xFF	0x0200/0x1200	
@19.239.102.101/32	31.62.44.80/28	0 : 65535	0 : 65535	0x06/0xFF	0x0200/0x1200	
@75.217.154.249/32	75.217.157.96/28	0 : 65535	0 : 65535	0x06/0xFF	0x0200/0x1200	
@78.89.12.94/32	67.24.240.32/28	0 : 65535	0 : 65535	0x06/0xFF	0x0200/0x1200	
@78.89.12.94/32	0.107.242.0/28	0 : 65535	0 : 65535	0x06/0xFF	0x0200/0x1200	
@225.246.16.3/32	170.154.240.192/28	0 : 65535	0 : 65535	0x01/0xFF	0x0800/0xff00	
@254.239.254.137/32	245.250.225.144/28	0 : 65535	0 : 65535	0x06/0xFF	0x0200/0x1200	
@10.199.72.224/28	88.14.183.113/32	0 : 65535	0 : 65535	0x06/0xFF	0x0200/0x1200	
@10.63.15.160/28	4.64.108.91/32	0 : 65535	0 : 65535	0x06/0xFF	0x0200/0x1200	
@26.152.219.128/28	92.156.18.206/32	0 : 65535	0 : 65535	0x01/0xFF	0x0d00/0xff00	
@67.24.246.32/28	0.107.242.96/32	0 : 65535	0 : 65535	0x06/0xFF	0x0200/0x1200	
@75.217.154.224/28	73.239.221.65/32	0 : 65535	0 : 65535	0x06/0xFF	0x0200/0x1200	
@128.187.54.112/28	128.187.51.126/32	0 : 65535	0 : 65535	0x06/0xFF	0x0200/0x1200	
@217.238.147.240/28	218.185.157.178/32	0 : 65535	0 : 65535	0x06/0xFF	0x0200/0x1200	
@22.191.114.112/32	21.237.89.32/29	0 : 65535	0 : 65535	0x2f/0xFF	0x0000/0x0000	
@93.112.165.6/32	93.112.160.200/29	0 : 65535	0 : 65535	0x2f/0xFF	0x0000/0x0000	
@189.18.76.94/32	191.145.209.88/29	0 : 65535	0 : 65535	0x01/0xFF	0x0000/0x0000	
@170.154.225.79/32	170.154.240.208/29	0 : 65535	0 : 65535	0x01/0xFF	0x0000/0x0000	
@204.164.13.104/32	204.164.13.120/29	0 : 65535	0 : 65535	0x01/0xFF	0x0000/0x0000	
