@85.135.115.80/28	94.106.183.152/30	123 : 123	25 : 25	0x11/0xFF	0x0000/0x0000	
@99.128.252.236/31	99.128.236.10/31	0 : 65535	0 : 65535	0x2f/0xFF	0x0000/0x0000	
@198.214.204.64/29	163.11.151.135/32	0 : 65535	0 : 65535	0x06/0xFF	0x0200/0x1200	
@85.78.99.40/29	87.232.43.153/32	0 : 65535	0 : 65535	0x01/0xFF	0x1100/0xff00	
@99.128.252.224/29	99.128.236.9/32	0 : 65535	0 : 65535	0x06/0xFF	0x0200/0x1200	
@247.143.74.180/30	163.11.151.132/31	0 : 65535	0 : 65535	0x06/0xFF	0x0200/0x1200	
@126.236.164.184/30	126.236.164.168/31	0 : 65535	0 : 65535	0x06/0xFF	0x0200/0x1200	
@136.166.215.144/31	225.53.159.124/30	0 : 65535	0 : 65535	0x2f/0xFF	0x0000/0x0000	
@155.55.150.135/32	155.55.149.16/28	0 : 65535	0 : 65535	0x06/0xFF	0x0200/0x1200	
@247.143.74.94/32	247.143.76.96/28	0 : 65535	0 : 65535	0x06/0xFF	0x0200/0x1200	
@69.233.164.120/32	70.116.74.32/28	0 : 65535	0 : 65535	0x01/0xFF	0x0f00/0xff00	
@178.163.243.80/28	225.53.159.123/32	0 : 65535	0 : 65535	0x01/0xFF	0x0f00/0xff00	
@247.143.74.144/28	163.11.151.135/32	0 : 65535	0 : 65535	0x06/0xFF	0x0200/0x1200	
@69.233.164.96/28	69.233.163.61/32	0 : 65535	0 : 65535	0x06/0xFF	0x0200/0x1200	
@99.128.252.240/28	96.238.119.172/32	0 : 65535	0 : 65535	0x01/0xFF	0x0d00/0xff00	
@42.31.105.96/28	99.128.236.9/32	0 : 65535	0 : 65535	0x06/0xFF	0x0200/0x1200	
@55.140.244.208/28	55.140.241.67/32	0 : 65535	0 : 65535	0x06/0xFF	0x0200/0x1200	
@55.140.244.208/28	99.128.236.9/32	0 : 65535	0 : 65535	0x06/0xFF	0x0200/0x1200	
@198.214.204.78/31	163.11.151.136/29	0 : 65535	0 : 65535	0x01/0xFF	0x0000/0xff00	
@69.233.164.122/31	76.23.125.168/29	0 : 65535	0 : 65535	0x01/0xFF	0x0f00/0xff00	
@3.16.176.2/31	3.16.180.16/29	0 : 65535	0 : 65535	0x06/0xFF	0x0200/0x1200	
@225.53.156.152/32	235.216.17.184/29	0 : 65535	0 : 65535	0x2f/0xFF	0x0000/0x0000	
@247.143.74.184/29	255.47.1.120/32	0 : 65535	0 : 65535	0x2f/0xFF	0x0000/0x0000	
@3.16.176.8/29	1.142.225.145/32	0 : 65535	0 : 65535	0x2f/0xFF	0x0000/0x0000	
@126.236.164.176/30	124.165.22.198/31	0 : 65535	0 : 65535	0x2f/0xFF	0x0000/0x0000	
@178.163.243.75/32	178.163.247.0/27	0 : 65535	0 : 65535	0x06/0xFF	0x0200/0x1200	
@3.16.176.0/32	14.44.211.0/27	0 : 65535	0 : 65535	0x01/0xFF	0x0d00/0xff00	
@3.16.176.0/32	99.128.236.32/27	0 : 65535	0 : 65535	0x01/0xFF	0x0f00/0xff00	
@219.155.166.112/28	163.11.151.135/32	0 : 65535	0 : 65535	0x2f/0xFF	0x0000/0x0000	
@219.155.167.128/28	214.124.92.128/31	0 : 65535	0 : 65535	0x06/0xFF	0x0200/0x1200	
@83.238.153.80/28	94.106.183.156/31	0 : 65535	0 : 65535	0x06/0xFF	0x0200/0x1200	
@219.155.167.146/32	217.150.245.240/28	0 : 65535	0 : 65535	0x2f/0xFF	0x0000/0x0000	
@69.233.164.120/32	69.233.163.32/28	0 : 65535	0 : 65535	0x2f/0xFF	0x0000/0x0000	
@3.16.176.0/32	14.44.212.48/28	0 : 65535	0 : 65535	0x01/0xFF	0x0000/0x0000	
@69.233.164.64/27	70.116.77.20/32	0 : 65535	0 : 65535	0x06/0xFF	0x0200/0x1200	
@69.233.164.64/27	69.233.163.61/32	0 : 65535	0 : 65535	0x01/0xFF	0x1100/0xff00	
@50.72.156.160/27	50.72.153.198/32	0 : 65535	0 : 65535	0x01/0xFF	0x0800/0xff00	
@126.236.162.46/31	126.236.164.176/28	0 : 65535	0 : 65535	0x01/0xFF	0x0d00/0xff00	
@29.198.244.196/31	30.179.230.120/29	0 : 65535	0 : 65535	0x2f/0xFF	0x0000/0x0000	
@136.166.215.202/31	136.166.209.16/28	0 : 65535	0 : 65535	0x01/0xFF	0x0000/0x0000	
@163.11.147.16/28	161.164.100.224/31	0 : 65535	0 : 65535	0x2f/0xFF	0x0000/0x0000	
@126.236.164.160/28	1.142.225.146/31	0 : 65535	0 : 65535	0x2f/0xFF	0x0000/0x0000	
@183.23.22.0/31	225.53.159.64/27	0 : 65535	0 : 65535	0x01/0xFF	0x0800/0xff00	
@198.214.204.96/27	163.11.151.135/32	0 : 65535	0 : 65535	0x2f/0xFF	0x0000/0x0000	
@3.16.176.4/30	99.128.236.16/28	0 : 65535	0 : 65535	0x06/0xFF	0x0200/0x1200	
@3.16.176.32/27	1.142.225.146/31	0 : 65535	0 : 65535	0x06/0xFF	0x0200/0x1200	
@163.11.147.64/26	169.98.100.101/32	0 : 65535	0 : 65535	0x2f/0xFF	0x0000/0x0000	
@136.166.215.201/32	225.53.152.0/22	1024 : 65535	1024 : 65535	0x06/0xFF	0x0200/0x1200	
@163.11.147.9/32	163.11.144.0/22	1024 : 65535	1024 : 65535	0x06/0xFF	0x0200/0x1200	
@55.140.244.196/32	53.92.192.0/22	1024 : 65535	1024 : 65535	0x06/0xFF	0x0200/0x1200	
@29.198.244.198/32	29.198.244.0/23	1024 : 65535	1024 : 65535	0x11/0xFF	0x0000/0x0000	
@155.119.197.172/32	225.53.144.0/21	1024 : 65535	1024 : 65535	0x06/0xFF	0x0200/0x1200	
@178.163.243.71/32	176.106.120.0/21	1024 : 65535	1024 : 65535	0x06/0xFF	0x0200/0x1200	
@225.53.156.152/32	225.53.144.0/21	1024 : 65535	1024 : 65535	0x06/0xFF	0x0200/0x1200	
@225.53.156.152/32	163.11.152.0/21	1024 : 65535	1024 : 65535	0x06/0xFF	0x0200/0x1200	
@69.233.164.120/32	1.142.232.0/21	1024 : 65535	1024 : 65535	0x06/0xFF	0x0200/0x1200	
@43.197.191.68/32	43.197.184.0/21	1024 : 65535	1024 : 65535	0x06/0xFF	0x0200/0x1200	
@43.197.191.68/32	33.27.8.0/21	1024 : 65535	1024 : 65535	0x06/0xFF	0x0200/0x1200	
@43.197.191.126/32	41.149.192.0/21	1024 : 65535	1024 : 65535	0x06/0xFF	0x0200/0x1200	
@55.140.244.196/32	99.128.224.0/21	1024 : 65535	1024 : 65535	0x06/0xFF	0x0200/0x1200	
@219.155.167.144/31	163.11.144.0/22	1024 : 65535	1024 : 65535	0x06/0xFF	0x0200/0x1200	
@42.31.105.118/31	42.31.108.0/22	1024 : 65535	1024 : 65535	0x06/0xFF	0x0200/0x1200	
@42.31.105.118/31	41.149.204.0/22	1024 : 65535	1024 : 65535	0x06/0xFF	0x0200/0x1200	
@163.11.147.9/32	163.11.152.0/21	1024 : 65535	1024 : 65535	0x11/0xFF	0x0000/0x0000	
@163.11.147.12/30	163.11.151.135/32	0 : 65535	0 : 65535	0x00/0x00	0x0000/0x0000	
@163.11.147.12/30	161.164.100.122/32	0 : 65535	0 : 65535	0x00/0x00	0x0000/0x0000	
@163.11.147.10/31	225.53.144.0/21	1024 : 65535	1024 : 65535	0x06/0xFF	0x0200/0x1200	
@225.53.156.154/31	235.216.24.0/21	1024 : 65535	1024 : 65535	0x06/0xFF	0x0200/0x1200	
@82.6.183.134/31	82.6.176.0/21	1024 : 65535	1024 : 65535	0x06/0xFF	0x0200/0x1200	
@99.128.252.236/31	99.128.224.0/21	1024 : 65535	1024 : 65535	0x06/0xFF	0x0200/0x1200	
@163.11.147.10/31	163.11.152.0/21	1024 : 65535	1024 : 65535	0x11/0xFF	0x0000/0x0000	
@82.6.183.128/31	1.142.232.0/21	1024 : 65535	1024 : 65535	0x11/0xFF	0x0000/0x0000	
@55.140.244.198/31	55.140.224.0/20	1024 : 65535	1024 : 65535	0x06/0xFF	0x0200/0x1200	
@29.198.244.198/32	99.128.236.0/29	0 : 65535	0 : 65535	0x00/0x00	0x0000/0x0000	
@183.23.22.0/31	225.53.128.0/20	1024 : 65535	1024 : 65535	0x11/0xFF	0x0000/0x0000	
@99.128.252.236/31	99.128.240.0/20	1024 : 65535	1024 : 65535	0x11/0xFF	0x0000/0x0000	
@225.53.156.144/29	225.53.159.120/31	0 : 65535	0 : 65535	0x00/0x00	0x0000/0x0000	
@50.72.186.191/32	99.128.192.0/19	1024 : 65535	1024 : 65535	0x11/0xFF	0x0000/0x0000	
@29.198.244.192/30	29.198.248.0/21	1024 : 65535	1024 : 65535	0x11/0xFF	0x0000/0x0000	
@128.0.0.0/2	225.53.159.123/32	0 : 65535	2055 : 2055	0x06/0xFF	0x0400/0x0400	
@128.0.0.0/2	225.53.159.123/32	0 : 65535	2105 : 2105	0x06/0xFF	0x0200/0x1200	
@128.0.0.0/2	225.53.159.123/32	0 : 65535	23 : 23	0x06/0xFF	0x0200/0x1200	
@128.0.0.0/2	225.53.159.123/32	0 : 65535	25 : 25	0x06/0xFF	0x0200/0x1200	
@128.0.0.0/2	225.53.159.123/32	0 : 65535	53 : 53	0x06/0xFF	0x0200/0x1200	
@128.0.0.0/2	225.53.159.123/32	0 : 65535	22 : 22	0x06/0xFF	0x0200/0x1200	
@128.0.0.0/2	225.53.159.123/32	0 : 65535	8080 : 8080	0x06/0xFF	0x0200/0x1200	
@128.0.0.0/2	225.53.159.123/32	0 : 65535	123 : 123	0x06/0xFF	0x0200/0x1200	
@192.0.0.0/2	163.11.151.135/32	0 : 65535	23 : 23	0x06/0xFF	0x0200/0x1200	
@192.0.0.0/2	163.11.151.135/32	0 : 65535	53 : 53	0x06/0xFF	0x0200/0x1200	
@192.0.0.0/2	163.11.151.135/32	0 : 65535	80 : 80	0x06/0xFF	0x0200/0x1200	
@192.0.0.0/2	163.11.151.135/32	0 : 65535	22 : 22	0x06/0xFF	0x0200/0x1200	
@192.0.0.0/2	163.11.151.135/32	0 : 65535	443 : 443	0x06/0xFF	0x0200/0x1200	
@192.0.0.0/2	163.11.151.135/32	0 : 65535	754 : 754	0x06/0xFF	0x0200/0x1200	
@64.0.0.0/2	1.142.225.145/32	0 : 65535	544 : 544	0x06/0xFF	0x0200/0x1200	
@64.0.0.0/2	1.142.225.145/32	0 : 65535	80 : 80	0x06/0xFF	0x0200/0x1200	
@64.0.0.0/2	1.142.225.145/32	0 : 65535	22 : 22	0x06/0xFF	0x0200/0x1200	
@64.0.0.0/2	1.142.225.145/32	0 : 65535	5999 : 5999	0x06/0xFF	0x0200/0x1200	
@64.0.0.0/2	1.142.225.145/32	0 : 65535	21 : 21	0x06/0xFF	0x0200/0x1200	
@64.0.0.0/2	1.142.225.145/32	0 : 65535	161 : 161	0x06/0xFF	0x0200/0x1200	
@64.0.0.0/2	1.142.225.145/32	0 : 65535	25 : 25	0x06/0xFF	0x0200/0x1200	
@64.0.0.0/2	1.142.225.145/32	0 : 65535	110 : 110	0x06/0xFF	0x0200/0x1200	
@64.0.0.0/2	1.142.225.145/32	0 : 65535	23 : 23	0x06/0xFF	0x0200/0x1200	
@64.0.0.0/2	1.142.225.145/32	0 : 65535	1999 : 1999	0x06/0xFF	0x0200/0x1200	
@0.0.0.0/2	99.128.236.9/32	0 : 65535	22 : 22	0x06/0xFF	0x0200/0x1200	
@0.0.0.0/2	99.128.236.9/32	0 : 65535	25 : 25	0x06/0xFF	0x0200/0x1200	
@0.0.0.0/2	99.128.236.9/32	0 : 65535	750 : 750	0x06/0xFF	0x0200/0x1200	
@0.0.0.0/2	99.128.236.9/32	0 : 65535	544 : 544	0x06/0xFF	0x0200/0x1200	
@0.0.0.0/2	99.128.236.9/32	0 : 65535	123 : 123	0x06/0xFF	0x0200/0x1200	
@0.0.0.0/2	99.128.236.9/32	0 : 65535	69 : 69	0x06/0xFF	0x0200/0x1200	
@0.0.0.0/2	99.128.236.9/32	0 : 65535	161 : 161	0x06/0xFF	0x0200/0x1200	
@126.236.162.102/32	0.0.0.0/2	53 : 53	1024 : 65535	0x11/0xFF	0x0000/0x0000	
@29.198.244.198/32	0.0.0.0/2	7648 : 7648	1024 : 65535	0x11/0xFF	0x0000/0x0000	
@5.128.156.192/27	14.44.211.215/32	0 : 65535	0 : 65535	0x00/0x00	0x0000/0x0000	
@128.0.0.0/1	41.149.201.18/32	0 : 65535	123 : 123	0x06/0xFF	0x0200/0x1200	
@128.0.0.0/1	41.149.201.18/32	0 : 65535	53 : 53	0x06/0xFF	0x0200/0x1200	
@128.0.0.0/1	41.149.201.18/32	0 : 65535	110 : 110	0x06/0xFF	0x0200/0x1200	
@128.0.0.0/1	41.149.201.18/32	0 : 65535	80 : 80	0x06/0xFF	0x0200/0x1200	
@128.0.0.0/1	41.149.201.18/32	0 : 65535	22 : 22	0x06/0xFF	0x0200/0x1200	
@128.0.0.0/1	41.149.201.18/32	0 : 65535	25 : 25	0x06/0xFF	0x0200/0x1200	
@128.0.0.0/1	41.149.201.18/32	0 : 65535	5998 : 5998	0x06/0xFF	0x0200/0x1200	
@128.0.0.0/1	41.149.201.18/32	0 : 65535	21 : 21	0x06/0xFF	0x0400/0x0400	
@128.0.0.0/1	41.149.201.18/32	0 : 65535	8080 : 8080	0x06/0xFF	0x0200/0x1200	
@128.0.0.0/1	41.149.201.18/32	0 : 65535	23 : 23	0x06/0xFF	0x0200/0x1200	
@128.0.0.0/1	29.198.200.50/32	0 : 65535	22 : 22	0x06/0xFF	0x0200/0x1200	
@128.0.0.0/1	29.198.200.50/32	0 : 65535	53 : 53	0x06/0xFF	0x0200/0x1200	
@128.0.0.0/1	29.198.200.50/32	0 : 65535	110 : 110	0x06/0xFF	0x0200/0x1200	
@128.0.0.0/1	29.198.200.50/32	0 : 65535	25 : 25	0x06/0xFF	0x0200/0x1200	
@128.0.0.0/1	29.198.200.50/32	0 : 65535	80 : 80	0x06/0xFF	0x0200/0x1200	
@128.0.0.0/1	29.198.200.231/32	0 : 65535	879 : 879	0x06/0xFF	0x0200/0x1200	
@128.0.0.0/1	29.198.200.227/32	0 : 65535	123 : 123	0x06/0xFF	0x0200/0x1200	
@128.0.0.0/1	29.198.200.238/32	0 : 65535	21 : 21	0x06/0xFF	0x0200/0x1200	
